t	angle	cycles
83.500000000	0.296544000	59
83.500000000	0.324640000	59
83.600000000	0.363258000	59
83.600000000	0.400574000	59
83.600000000	0.439579000	59
83.600000000	0.473558000	59
83.600000000	0.507900000	59
83.600000000	0.541428000	59
83.700000000	0.574636000	59
83.700000000	0.609018000	59
83.700000000	0.637410000	59
83.700000000	0.670879000	59
83.700000000	0.692700000	59
83.700000000	0.717625000	59
83.800000000	0.742672000	59
83.800000000	0.770305000	59
83.800000000	0.789099000	59
83.800000000	0.801243000	59
83.800000000	0.813083000	59
83.800000000	0.827031000	59
83.900000000	0.838179000	59
83.900000000	0.847380000	59
83.900000000	0.855746000	59
83.900000000	0.861604000	59
83.900000000	0.867512000	59
83.900000000	0.870814000	59
84.000000000	0.874068000	59
84.000000000	0.875085000	59
84.000000000	0.875538000	59
84.000000000	0.873922000	59
84.000000000	0.870419000	59
84.000000000	0.867184000	59
84.100000000	0.860876000	59
84.100000000	0.853940000	59
84.100000000	0.845244000	59
84.100000000	0.836390000	59
84.100000000	0.825068000	59
84.100000000	0.815240000	59
84.200000000	0.798794000	59
84.200000000	0.782570000	59
84.200000000	0.766729000	59
84.200000000	0.742491000	59
84.200000000	0.718472000	59
84.200000000	0.692042000	59
84.300000000	0.664118000	59
84.300000000	0.633577000	59
84.300000000	0.606591000	59
84.300000000	0.571700000	59
84.300000000	0.538378000	59
84.300000000	0.500980000	59
84.400000000	0.461302000	59
84.400000000	0.426821000	59
84.400000000	0.395839000	59
84.400000000	0.359014000	59
84.400000000	0.316386000	59
84.400000000	0.285655000	59
84.500000000	0.249875000	59
84.500000000	0.214559000	59
84.500000000	0.185440000	59
84.500000000	0.155014000	59
84.500000000	0.134379000	59
84.500000000	0.119829000	59
84.600000000	0.084837000	60
84.600000000	0.075295000	60
84.600000000	0.068822000	60
84.600000000	0.051034000	60
84.600000000	0.048082000	60
84.600000000	0.040203000	60
84.700000000	0.036843000	60
84.700000000	0.037206000	60
84.700000000	0.041433000	60
84.700000000	0.046634000	60
84.700000000	0.056085000	60
84.700000000	0.062437000	60
84.800000000	0.080727000	60
84.800000000	0.100819000	60
84.800000000	0.117650000	60
84.800000000	0.140109000	60
84.800000000	0.166368000	60
84.800000000	0.196015000	60
84.900000000	0.222032000	60
84.900000000	0.253709000	60
84.900000000	0.285845000	60
84.900000000	0.321165000	60
84.900000000	0.349144000	60
84.900000000	0.388318000	60
85.000000000	0.423687000	60
85.000000000	0.456236000	60
85.000000000	0.494299000	60
85.000000000	0.526881000	60
85.000000000	0.558532000	60
85.000000000	0.589513000	60
85.100000000	0.619948000	60
85.100000000	0.648503000	60
85.100000000	0.676937000	60
85.100000000	0.706759000	60
85.100000000	0.728995000	60
85.100000000	0.748483000	60
85.200000000	0.773202000	60
85.200000000	0.788819000	60
85.200000000	0.805386000	60
85.200000000	0.816964000	60
85.200000000	0.828333000	60
85.200000000	0.840783000	60
85.300000000	0.848862000	60
85.300000000	0.854279000	60
85.300000000	0.860825000	60
85.300000000	0.866065000	60
85.300000000	0.868901000	60
85.300000000	0.870441000	60
85.400000000	0.872337000	60
85.400000000	0.872189000	60
85.400000000	0.868867000	60
85.400000000	0.865972000	60
85.400000000	0.860876000	60
85.400000000	0.856497000	60
85.500000000	0.848610000	60
85.500000000	0.838365000	60
85.500000000	0.829499000	60
85.500000000	0.815994000	60
85.500000000	0.805726000	60
85.500000000	0.787976000	60
85.600000000	0.769154000	60
85.600000000	0.753065000	60
85.600000000	0.728472000	60
85.600000000	0.706348000	60
85.600000000	0.680908000	60
85.600000000	0.651692000	60
85.700000000	0.622316000	60
85.700000000	0.593941000	60
85.700000000	0.558133000	60
85.700000000	0.522577000	60
85.700000000	0.487369000	60
85.700000000	0.455762000	60
85.800000000	0.425439000	60
85.800000000	0.380496000	60
85.800000000	0.343466000	60
85.800000000	0.322663000	60
85.800000000	0.285416000	60
85.800000000	0.248189000	60
85.900000000	0.211758000	60
85.900000000	0.180766000	60
85.900000000	0.158761000	60
85.900000000	0.132231000	60
85.900000000	0.118435000	60
85.900000000	0.103086000	60
86.000000000	0.086972000	61
86.000000000	0.074974000	61
86.000000000	0.057880000	61
86.000000000	0.056908000	61
86.000000000	0.050710000	61
86.000000000	0.044345000	61
86.100000000	0.047962000	61
86.100000000	0.051031000	61
86.100000000	0.057697000	61
86.100000000	0.066821000	61
86.100000000	0.083339000	61
86.100000000	0.101786000	61
86.200000000	0.114250000	61
86.200000000	0.137657000	61
86.200000000	0.162936000	61
86.200000000	0.184838000	61
86.200000000	0.205562000	61
86.200000000	0.239591000	61
86.300000000	0.269350000	61
86.300000000	0.298935000	61
86.300000000	0.333103000	61
86.300000000	0.371808000	61
86.300000000	0.404445000	61
86.300000000	0.438836000	61
86.400000000	0.470374000	61
86.400000000	0.504922000	61
86.400000000	0.539655000	61
86.400000000	0.573408000	61
86.400000000	0.607696000	61
86.400000000	0.631753000	61
86.500000000	0.659707000	61
86.500000000	0.686469000	61
86.500000000	0.713505000	61
86.500000000	0.742211000	61
86.500000000	0.762417000	61
86.500000000	0.776431000	61
86.600000000	0.792657000	61
86.600000000	0.805411000	61
86.600000000	0.816334000	61
86.600000000	0.828108000	61
86.600000000	0.839780000	61
86.600000000	0.846270000	61
86.700000000	0.853338000	61
86.700000000	0.859449000	61
86.700000000	0.864474000	61
86.700000000	0.866187000	61
86.700000000	0.867507000	61
86.700000000	0.867950000	61
86.800000000	0.867324000	61
86.800000000	0.865381000	61
86.800000000	0.860749000	61
86.800000000	0.856651000	61
86.800000000	0.849331000	61
86.800000000	0.841625000	61
86.900000000	0.832246000	61
86.900000000	0.819935000	61
86.900000000	0.808108000	61
86.900000000	0.792050000	61
86.900000000	0.779692000	61
86.900000000	0.759761000	61
87.000000000	0.740113000	61
87.000000000	0.715840000	61
87.000000000	0.691884000	61
87.000000000	0.665236000	61
87.000000000	0.631768000	61
87.000000000	0.603654000	61
87.100000000	0.569617000	61
87.100000000	0.538151000	61
87.100000000	0.501182000	61
87.100000000	0.465279000	61
87.100000000	0.429011000	61
87.100000000	0.393941000	61
87.200000000	0.365904000	61
87.200000000	0.324790000	61
87.200000000	0.290333000	61
87.200000000	0.255990000	61
87.200000000	0.222178000	61
87.200000000	0.197070000	61
87.300000000	0.164435000	61
87.300000000	0.143422000	61
87.300000000	0.119095000	61
87.300000000	0.098545000	61
87.300000000	0.093298000	61
87.300000000	0.076537000	61
87.400000000	0.068980000	62
87.400000000	0.054533000	62
87.400000000	0.056326000	62
87.400000000	0.055957000	62
87.400000000	0.053571000	62
87.400000000	0.055506000	62
87.500000000	0.057708000	62
87.500000000	0.068268000	62
87.500000000	0.078342000	62
87.500000000	0.090534000	62
87.500000000	0.108979000	62
87.500000000	0.124064000	62
87.600000000	0.145776000	62
87.600000000	0.174840000	62
87.600000000	0.199458000	62
87.600000000	0.218227000	62
87.600000000	0.254804000	62
87.600000000	0.286230000	62
87.700000000	0.310363000	62
87.700000000	0.341641000	62
87.700000000	0.379823000	62
87.700000000	0.411776000	62
87.700000000	0.442818000	62
87.700000000	0.478488000	62
87.800000000	0.514861000	62
87.800000000	0.546678000	62
87.800000000	0.580015000	62
87.800000000	0.609241000	62
87.800000000	0.638875000	62
87.800000000	0.668568000	62
87.900000000	0.692831000	62
87.900000000	0.714639000	62
87.900000000	0.743351000	62
87.900000000	0.760614000	62
87.900000000	0.779798000	62
87.900000000	0.790715000	62
88.000000000	0.805415000	62
88.000000000	0.820427000	62
88.000000000	0.829649000	62
88.000000000	0.839906000	62
88.000000000	0.847383000	62
88.000000000	0.853506000	62
88.100000000	0.859062000	62
88.100000000	0.861929000	62
88.100000000	0.863816000	62
88.100000000	0.864172000	62
88.100000000	0.864362000	62
88.100000000	0.863035000	62
88.200000000	0.860885000	62
88.200000000	0.855865000	62
88.200000000	0.851231000	62
88.200000000	0.844571000	62
88.200000000	0.835224000	62
88.200000000	0.825873000	62
88.300000000	0.813922000	62
88.300000000	0.801825000	62
88.300000000	0.783561000	62
88.300000000	0.768208000	62
88.300000000	0.750066000	62
88.300000000	0.730936000	62
88.400000000	0.704034000	62
88.400000000	0.681170000	62
88.400000000	0.652649000	62
88.400000000	0.620434000	62
88.400000000	0.589615000	62
88.400000000	0.565996000	62
88.500000000	0.528176000	62
88.500000000	0.493051000	62
88.500000000	0.452164000	62
88.500000000	0.419467000	62
88.500000000	0.389168000	62
88.500000000	0.353782000	62
88.600000000	0.308995000	62
88.600000000	0.278689000	62
88.600000000	0.248013000	62
88.600000000	0.220921000	62
88.600000000	0.201412000	62
88.600000000	0.168430000	62
88.700000000	0.148797000	62
88.700000000	0.125041000	62
88.700000000	0.103963000	62
88.700000000	0.087155000	62
88.700000000	0.074665000	62
88.700000000	0.071564000	62
88.800000000	0.057141000	63
88.800000000	0.053131000	63
88.800000000	0.051006000	63
88.800000000	0.051292000	63
88.800000000	0.054181000	63
88.800000000	0.065002000	63
88.900000000	0.072476000	63
88.900000000	0.082614000	63
88.900000000	0.100750000	63
88.900000000	0.118765000	63
88.900000000	0.137670000	63
88.900000000	0.155651000	63
89.000000000	0.182237000	63
89.000000000	0.208292000	63
89.000000000	0.236192000	63
89.000000000	0.268019000	63
89.000000000	0.295254000	63
89.000000000	0.327076000	63
89.100000000	0.360394000	63
89.100000000	0.392372000	63
89.100000000	0.424162000	63
89.100000000	0.462150000	63
89.100000000	0.493211000	63
89.100000000	0.525054000	63
89.200000000	0.556507000	63
89.200000000	0.586551000	63
89.200000000	0.618671000	63
89.200000000	0.648607000	63
89.200000000	0.673298000	63
89.200000000	0.703370000	63
89.300000000	0.719017000	63
89.300000000	0.745657000	63
89.300000000	0.764465000	63
89.300000000	0.781874000	63
89.300000000	0.798950000	63
89.300000000	0.812714000	63
89.400000000	0.821183000	63
89.400000000	0.830874000	63
89.400000000	0.839461000	63
89.400000000	0.846179000	63
89.400000000	0.852644000	63
89.400000000	0.858066000	63
89.500000000	0.859626000	63
89.500000000	0.860786000	63
89.500000000	0.861210000	63
89.500000000	0.861335000	63
89.500000000	0.859775000	63
89.500000000	0.856908000	63
89.600000000	0.851060000	63
89.600000000	0.844518000	63
89.600000000	0.836719000	63
89.600000000	0.827903000	63
89.600000000	0.819192000	63
89.600000000	0.805108000	63
89.700000000	0.791003000	63
89.700000000	0.776891000	63
89.700000000	0.759981000	63
89.700000000	0.737911000	63
89.700000000	0.717103000	63
89.700000000	0.692795000	63
89.800000000	0.668592000	63
89.800000000	0.635776000	63
89.800000000	0.606368000	63
89.800000000	0.572360000	63
89.800000000	0.548420000	63
89.800000000	0.510738000	63
89.900000000	0.480469000	63
89.900000000	0.443149000	63
89.900000000	0.407374000	63
89.900000000	0.375439000	63
89.900000000	0.341726000	63
89.900000000	0.303761000	63
90.000000000	0.270210000	63
90.000000000	0.236860000	63
90.000000000	0.213640000	63
90.000000000	0.186366000	63
90.000000000	0.167178000	63
90.000000000	0.143748000	63
90.100000000	0.125923000	63
90.100000000	0.109887000	63
90.100000000	0.098125000	63
90.100000000	0.088226000	63
90.100000000	0.076121000	63
90.100000000	0.075097000	63
90.200000000	0.065282000	64
90.200000000	0.065431000	64
90.200000000	0.067563000	64
90.200000000	0.069809000	64
90.200000000	0.080079000	64
90.200000000	0.087050000	64
90.300000000	0.102519000	64
90.300000000	0.118860000	64
90.300000000	0.135004000	64
90.300000000	0.158968000	64
90.300000000	0.176032000	64
90.300000000	0.201176000	64
90.400000000	0.225354000	64
90.400000000	0.252809000	64
90.400000000	0.283729000	64
90.400000000	0.313112000	64
90.400000000	0.344029000	64
90.400000000	0.376801000	64
90.500000000	0.409903000	64
90.500000000	0.445339000	64
90.500000000	0.479954000	64
90.500000000	0.508236000	64
90.500000000	0.538601000	64
90.500000000	0.572808000	64
90.600000000	0.599988000	64
90.600000000	0.634056000	64
90.600000000	0.658756000	64
90.600000000	0.689176000	64
90.600000000	0.707667000	64
90.600000000	0.726383000	64
90.700000000	0.751348000	64
90.700000000	0.777586000	64
90.700000000	0.785944000	64
90.700000000	0.798562000	64
90.700000000	0.812697000	64
90.700000000	0.820785000	64
90.800000000	0.832644000	64
90.800000000	0.838978000	64
90.800000000	0.845597000	64
90.800000000	0.851134000	64
90.800000000	0.855530000	64
90.800000000	0.857543000	64
90.900000000	0.860631000	64
90.900000000	0.858304000	64
90.900000000	0.857351000	64
90.900000000	0.854964000	64
90.900000000	0.851001000	64
90.900000000	0.844507000	64
91.000000000	0.838337000	64
91.000000000	0.830016000	64
91.000000000	0.820164000	64
91.000000000	0.810183000	64
91.000000000	0.796679000	64
91.000000000	0.783236000	64
91.100000000	0.765353000	64
91.100000000	0.747346000	64
91.100000000	0.727998000	64
91.100000000	0.704289000	64
91.100000000	0.680299000	64
91.100000000	0.653894000	64
91.200000000	0.624838000	64
91.200000000	0.593286000	64
91.200000000	0.563169000	64
91.200000000	0.533587000	64
91.200000000	0.501151000	64
91.200000000	0.465732000	64
91.300000000	0.430700000	64
91.300000000	0.392957000	64
91.300000000	0.363013000	64
91.300000000	0.324195000	64
91.300000000	0.297436000	64
91.300000000	0.266892000	64
91.400000000	0.235939000	64
91.400000000	0.207792000	64
91.400000000	0.180866000	64
91.400000000	0.164135000	64
91.400000000	0.136577000	64
91.400000000	0.121788000	64
91.500000000	0.111493000	64
91.500000000	0.091523000	64
91.500000000	0.087682000	64
91.500000000	0.074800000	64
91.500000000	0.073043000	64
91.500000000	0.071734000	64
91.600000000	0.070326000	65
91.600000000	0.073598000	65
91.600000000	0.078088000	65
91.600000000	0.087513000	65
91.600000000	0.099126000	65
91.600000000	0.110155000	65
91.700000000	0.125139000	65
91.700000000	0.140322000	65
91.700000000	0.161759000	65
91.700000000	0.187647000	65
91.700000000	0.213328000	65
91.700000000	0.242852000	65
91.800000000	0.266935000	65
91.800000000	0.294477000	65
91.800000000	0.327306000	65
91.800000000	0.355747000	65
91.800000000	0.390530000	65
91.800000000	0.427093000	65
91.900000000	0.449864000	65
91.900000000	0.487593000	65
91.900000000	0.519943000	65
91.900000000	0.550018000	65
91.900000000	0.584289000	65
91.900000000	0.610024000	65
92.000000000	0.639506000	65
92.000000000	0.665240000	65
92.000000000	0.690034000	65
92.000000000	0.713614000	65
92.000000000	0.737951000	65
92.000000000	0.764238000	65
92.100000000	0.777744000	65
92.100000000	0.790687000	65
92.100000000	0.802172000	65
92.100000000	0.813634000	65
92.100000000	0.822356000	65
92.100000000	0.832070000	65
92.200000000	0.839210000	65
92.200000000	0.846056000	65
92.200000000	0.849477000	65
92.200000000	0.854260000	65
92.200000000	0.855098000	65
92.200000000	0.855419000	65
92.300000000	0.855316000	65
92.300000000	0.853207000	65
92.300000000	0.849153000	65
92.300000000	0.844329000	65
92.300000000	0.838752000	65
92.300000000	0.831701000	65
92.400000000	0.822110000	65
92.400000000	0.812765000	65
92.400000000	0.801253000	65
92.400000000	0.789673000	65
92.400000000	0.772674000	65
92.400000000	0.756205000	65
92.500000000	0.737793000	65
92.500000000	0.718853000	65
92.500000000	0.696152000	65
92.500000000	0.667678000	65
92.500000000	0.640590000	65
92.500000000	0.615390000	65
92.600000000	0.584229000	65
92.600000000	0.551440000	65
92.600000000	0.520387000	65
92.600000000	0.486213000	65
92.600000000	0.453473000	65
92.600000000	0.420711000	65
92.700000000	0.381603000	65
92.700000000	0.352033000	65
92.700000000	0.319195000	65
92.700000000	0.285134000	65
92.700000000	0.253285000	65
92.700000000	0.244004000	65
92.800000000	0.207134000	65
92.800000000	0.179334000	65
92.800000000	0.157840000	65
92.800000000	0.141838000	65
92.800000000	0.120770000	65
92.800000000	0.109564000	65
92.900000000	0.091929000	65
92.900000000	0.086937000	65
92.900000000	0.088650000	65
92.900000000	0.081944000	65
92.900000000	0.081094000	65
92.900000000	0.083724000	65
93.000000000	0.089600000	66
93.000000000	0.095268000	66
93.000000000	0.100084000	66
93.000000000	0.109657000	66
93.000000000	0.122555000	66
93.000000000	0.143067000	66
93.100000000	0.159761000	66
93.100000000	0.181888000	66
93.100000000	0.207134000	66
93.100000000	0.232092000	66
93.100000000	0.255463000	66
93.100000000	0.282497000	66
93.200000000	0.312897000	66
93.200000000	0.340359000	66
93.200000000	0.372534000	66
93.200000000	0.407626000	66
93.200000000	0.436879000	66
93.200000000	0.471458000	66
93.300000000	0.504777000	66
93.300000000	0.531915000	66
93.300000000	0.562124000	66
93.300000000	0.593040000	66
93.300000000	0.619332000	66
93.300000000	0.647423000	66
93.400000000	0.674232000	66
93.400000000	0.700348000	66
93.400000000	0.723055000	66
93.400000000	0.742601000	66
93.400000000	0.762417000	66
93.400000000	0.779459000	66
93.500000000	0.792064000	66
93.500000000	0.803793000	66
93.500000000	0.817022000	66
93.500000000	0.823049000	66
93.500000000	0.831212000	66
93.500000000	0.839262000	66
93.600000000	0.844861000	66
93.600000000	0.847481000	66
93.600000000	0.851811000	66
93.600000000	0.851935000	66
93.600000000	0.851995000	66
93.600000000	0.851703000	66
93.700000000	0.849556000	66
93.700000000	0.844885000	66
93.700000000	0.840461000	66
93.700000000	0.833976000	66
93.700000000	0.825397000	66
93.700000000	0.818109000	66
93.800000000	0.807143000	66
93.800000000	0.795637000	66
93.800000000	0.779770000	66
93.800000000	0.764200000	66
93.800000000	0.743866000	66
93.800000000	0.727267000	66
93.900000000	0.703391000	66
93.900000000	0.678929000	66
93.900000000	0.654151000	66
93.900000000	0.628249000	66
93.900000000	0.598348000	66
93.900000000	0.565605000	66
94.000000000	0.538493000	66
94.000000000	0.505786000	66
94.000000000	0.475057000	66
94.000000000	0.439300000	66
94.000000000	0.403900000	66
94.000000000	0.374932000	66
94.100000000	0.338357000	66
94.100000000	0.307577000	66
94.100000000	0.278462000	66
94.100000000	0.252157000	66
94.100000000	0.224025000	66
94.100000000	0.199636000	66
94.200000000	0.178162000	66
94.200000000	0.155425000	66
94.200000000	0.140469000	66
94.200000000	0.122436000	66
94.200000000	0.113911000	66
94.200000000	0.099591000	66
94.300000000	0.097310000	67
94.300000000	0.086227000	67
94.300000000	0.086091000	67
94.300000000	0.084746000	67
94.300000000	0.087104000	67
94.300000000	0.094953000	67
94.400000000	0.100740000	67
94.400000000	0.111375000	67
94.400000000	0.123032000	67
94.400000000	0.140683000	67
94.400000000	0.154704000	67
94.400000000	0.173208000	67
94.500000000	0.199272000	67
94.500000000	0.222853000	67
94.500000000	0.252256000	67
94.500000000	0.271808000	67
94.500000000	0.300996000	67
94.500000000	0.330612000	67
94.600000000	0.361280000	67
94.600000000	0.393385000	67
94.600000000	0.423924000	67
94.600000000	0.455807000	67
94.600000000	0.488521000	67
94.600000000	0.515498000	67
94.700000000	0.545902000	67
94.700000000	0.577882000	67
94.700000000	0.608707000	67
94.700000000	0.637480000	67
94.700000000	0.657429000	67
94.700000000	0.681648000	67
94.800000000	0.705092000	67
94.800000000	0.727420000	67
94.800000000	0.748328000	67
94.800000000	0.768202000	67
94.800000000	0.784662000	67
94.800000000	0.799187000	67
94.900000000	0.806459000	67
94.900000000	0.816202000	67
94.900000000	0.825187000	67
94.900000000	0.832712000	67
94.900000000	0.838867000	67
94.900000000	0.843013000	67
95.000000000	0.845494000	67
95.000000000	0.848273000	67
95.000000000	0.848118000	67
95.000000000	0.848806000	67
95.000000000	0.847989000	67
95.000000000	0.843129000	67
95.100000000	0.837589000	67
95.100000000	0.833105000	67
95.100000000	0.825418000	67
95.100000000	0.814918000	67
95.100000000	0.807115000	67
95.100000000	0.798213000	67
95.200000000	0.785707000	67
95.200000000	0.768858000	67
95.200000000	0.752263000	67
95.200000000	0.731627000	67
95.200000000	0.710912000	67
95.200000000	0.689064000	67
95.300000000	0.663205000	67
95.300000000	0.636886000	67
95.300000000	0.612006000	67
95.300000000	0.580898000	67
95.300000000	0.555758000	67
95.300000000	0.524045000	67
95.400000000	0.493353000	67
95.400000000	0.459728000	67
95.400000000	0.427263000	67
95.400000000	0.392020000	67
95.400000000	0.357599000	67
95.400000000	0.326038000	67
95.500000000	0.292423000	67
95.500000000	0.271777000	67
95.500000000	0.239670000	67
95.500000000	0.211964000	67
95.500000000	0.195806000	67
95.500000000	0.174334000	67
95.600000000	0.158253000	67
95.600000000	0.132740000	67
95.600000000	0.118548000	67
95.600000000	0.109064000	67
95.600000000	0.099097000	67
95.600000000	0.092901000	67
95.700000000	0.092830000	68
95.700000000	0.088035000	68
95.700000000	0.090026000	68
95.700000000	0.093914000	68
95.700000000	0.097743000	68
95.700000000	0.107632000	68
95.800000000	0.117152000	68
95.800000000	0.131045000	68
95.800000000	0.148567000	68
95.800000000	0.167707000	68
95.800000000	0.184357000	68
95.800000000	0.209768000	68
95.900000000	0.233880000	68
95.900000000	0.260556000	68
95.900000000	0.289895000	68
95.900000000	0.313729000	68
95.900000000	0.345268000	68
95.900000000	0.372745000	68
96.000000000	0.405521000	68
96.000000000	0.435798000	68
96.000000000	0.466839000	68
96.000000000	0.499277000	68
96.000000000	0.528793000	68
96.000000000	0.560478000	68
96.100000000	0.592960000	68
96.100000000	0.616090000	68
96.100000000	0.642551000	68
96.100000000	0.666841000	68
96.100000000	0.687335000	68
96.100000000	0.709264000	68
96.200000000	0.733732000	68
96.200000000	0.750303000	68
96.200000000	0.769565000	68
96.200000000	0.784763000	68
96.200000000	0.796860000	68
96.200000000	0.807470000	68
96.300000000	0.815506000	68
96.300000000	0.824346000	68
96.300000000	0.831644000	68
96.300000000	0.835373000	68
96.300000000	0.840186000	68
96.300000000	0.842879000	68
96.400000000	0.843661000	68
96.400000000	0.845879000	68
96.400000000	0.843733000	68
96.400000000	0.841811000	68
96.400000000	0.836057000	68
96.400000000	0.831873000	68
96.500000000	0.824924000	68
96.500000000	0.817009000	68
96.500000000	0.807201000	68
96.500000000	0.797674000	68
96.500000000	0.784658000	68
96.500000000	0.768876000	68
96.600000000	0.756338000	68
96.600000000	0.737069000	68
96.600000000	0.717585000	68
96.600000000	0.695896000	68
96.600000000	0.672106000	68
96.600000000	0.649259000	68
96.700000000	0.622878000	68
96.700000000	0.595522000	68
96.700000000	0.565371000	68
96.700000000	0.537207000	68
96.700000000	0.505815000	68
96.700000000	0.479439000	68
96.800000000	0.448294000	68
96.800000000	0.415444000	68
96.800000000	0.384066000	68
96.800000000	0.348835000	68
96.800000000	0.312040000	68
96.800000000	0.283164000	68
96.900000000	0.263521000	68
96.900000000	0.229737000	68
96.900000000	0.212903000	68
96.900000000	0.192710000	68
96.900000000	0.161395000	68
96.900000000	0.142775000	68
97.000000000	0.135649000	68
97.000000000	0.125321000	68
97.000000000	0.121878000	68
97.000000000	0.108273000	68
97.000000000	0.097084000	68
97.000000000	0.092680000	68
97.100000000	0.093464000	69
97.100000000	0.094996000	69
97.100000000	0.101480000	69
97.100000000	0.108606000	69
97.100000000	0.120863000	69
97.100000000	0.131855000	69
97.200000000	0.146229000	69
97.200000000	0.161330000	69
97.200000000	0.179132000	69
97.200000000	0.200300000	69
97.200000000	0.226573000	69
97.200000000	0.250982000	69
97.300000000	0.274549000	69
97.300000000	0.304232000	69
97.300000000	0.329344000	69
97.300000000	0.364917000	69
97.300000000	0.388482000	69
97.300000000	0.422717000	69
97.400000000	0.451981000	69
97.400000000	0.483890000	69
97.400000000	0.512619000	69
97.400000000	0.543639000	69
97.400000000	0.571946000	69
97.400000000	0.597285000	69
97.500000000	0.626358000	69
97.500000000	0.650897000	69
97.500000000	0.674841000	69
97.500000000	0.696795000	69
97.500000000	0.716459000	69
97.500000000	0.750331000	69
97.600000000	0.765704000	69
97.600000000	0.778857000	69
97.600000000	0.789779000	69
97.600000000	0.800610000	69
97.600000000	0.810771000	69
97.600000000	0.818692000	69
97.700000000	0.827276000	69
97.700000000	0.830798000	69
97.700000000	0.835178000	69
97.700000000	0.839043000	69
97.700000000	0.840402000	69
97.700000000	0.841298000	69
97.800000000	0.840956000	69
97.800000000	0.840161000	69
97.800000000	0.836763000	69
97.800000000	0.832258000	69
97.800000000	0.825872000	69
97.800000000	0.819653000	69
97.900000000	0.811848000	69
97.900000000	0.801575000	69
97.900000000	0.790725000	69
97.900000000	0.777335000	69
97.900000000	0.761843000	69
97.900000000	0.746925000	69
98.000000000	0.730861000	69
98.000000000	0.708671000	69
98.000000000	0.684320000	69
98.000000000	0.664106000	69
98.000000000	0.639603000	69
98.000000000	0.618083000	69
98.100000000	0.583267000	69
98.100000000	0.552556000	69
98.100000000	0.522272000	69
98.100000000	0.486967000	69
98.100000000	0.461898000	69
98.100000000	0.428597000	69
98.200000000	0.396091000	69
98.200000000	0.369194000	69
98.200000000	0.333110000	69
98.200000000	0.306254000	69
98.200000000	0.287828000	69
98.200000000	0.255128000	69
98.300000000	0.231644000	69
98.300000000	0.208265000	69
98.300000000	0.180983000	69
98.300000000	0.172985000	69
98.300000000	0.159081000	69
98.300000000	0.135792000	69
98.400000000	0.129917000	69
98.400000000	0.113352000	69
98.400000000	0.110027000	69
98.400000000	0.107885000	69
98.400000000	0.103675000	69
98.400000000	0.104315000	69
98.500000000	0.109043000	70
98.500000000	0.112375000	70
98.500000000	0.123804000	70
98.500000000	0.136023000	70
98.500000000	0.147900000	70
98.500000000	0.160631000	70
98.600000000	0.178566000	70
98.600000000	0.200278000	70
98.600000000	0.223988000	70
98.600000000	0.245070000	70
98.600000000	0.270372000	70
98.600000000	0.295417000	70
98.700000000	0.317235000	70
98.700000000	0.347653000	70
98.700000000	0.381860000	70
98.700000000	0.406910000	70
98.700000000	0.440745000	70
98.700000000	0.470274000	70
98.800000000	0.496735000	70
98.800000000	0.530476000	70
98.800000000	0.555585000	70
98.800000000	0.584235000	70
98.800000000	0.612478000	70
98.800000000	0.637382000	70
98.900000000	0.660373000	70
98.900000000	0.687457000	70
98.900000000	0.708326000	70
98.900000000	0.731723000	70
98.900000000	0.748556000	70
98.900000000	0.766370000	70
99.000000000	0.780095000	70
99.000000000	0.792749000	70
99.000000000	0.801395000	70
99.000000000	0.809467000	70
99.000000000	0.818834000	70
99.000000000	0.825134000	70
99.100000000	0.829410000	70
99.100000000	0.832330000	70
99.100000000	0.836885000	70
99.100000000	0.837701000	70
99.100000000	0.837783000	70
99.100000000	0.836989000	70
99.200000000	0.833437000	70
99.200000000	0.831204000	70
99.200000000	0.824754000	70
99.200000000	0.818312000	70
99.200000000	0.809752000	70
99.200000000	0.800443000	70
99.300000000	0.795992000	70
99.300000000	0.786094000	70
99.300000000	0.770526000	70
99.300000000	0.752796000	70
99.300000000	0.736129000	70
99.300000000	0.715332000	70
99.400000000	0.694770000	70
99.400000000	0.673439000	70
99.400000000	0.649333000	70
99.400000000	0.622803000	70
99.400000000	0.597152000	70
99.400000000	0.571666000	70
99.500000000	0.545431000	70
99.500000000	0.516826000	70
99.500000000	0.480391000	70
99.500000000	0.458327000	70
99.500000000	0.416184000	70
99.500000000	0.393215000	70
99.600000000	0.358995000	70
99.600000000	0.325323000	70
99.600000000	0.291294000	70
99.600000000	0.263929000	70
99.600000000	0.242946000	70
99.600000000	0.227038000	70
99.700000000	0.200092000	70
99.700000000	0.190163000	70
99.700000000	0.163235000	70
99.700000000	0.151464000	70
99.700000000	0.142552000	70
99.700000000	0.126304000	70
99.800000000	0.121280000	70
99.800000000	0.114354000	70
99.800000000	0.110781000	70
99.800000000	0.110773000	70
99.800000000	0.110945000	70
99.800000000	0.115344000	70
99.900000000	0.125494000	71
99.900000000	0.132760000	71
99.900000000	0.141330000	71
99.900000000	0.155015000	71
99.900000000	0.176286000	71
99.900000000	0.194064000	71
100.000000000	0.214064000	71
100.000000000	0.233434000	71
100.000000000	0.258967000	71
100.000000000	0.278406000	71
100.000000000	0.310529000	71
100.000000000	0.336908000	71
100.000000000	0.364365000	71
100.000000000	0.392787000	71
100.000000000	0.424995000	71
100.000000000	0.454108000	71
100.000000000	0.485191000	71
100.000000000	0.513444000	71
100.000000000	0.543029000	71
